# x_m,y_m,w_tr_right_m,w_tr_left_m
-18.0941,66.1749,1.0413,1.0413
-18.0941,66.2400,1.0413,1.0413
-18.1591,66.3050,1.0530,1.0530
-18.1591,66.3701,1.0413,1.0413
-18.2242,66.4351,1.0713,1.0713
-18.2892,66.5002,1.0413,1.0413
-18.2892,66.5652,1.0530,1.0530
-18.3543,66.6303,1.0413,1.0413
-18.3543,66.6953,1.0413,1.0413
-18.4193,66.7604,1.0530,1.0530
-18.4844,66.8254,1.0396,1.0396
-18.4844,66.8905,1.0530,1.0530
-18.5494,66.9555,1.0413,1.0413
-18.5494,67.0206,1.0413,1.0413
-18.6145,67.0856,1.0530,1.0530
-18.6145,67.1507,1.0413,1.0413
-18.6795,67.2157,1.0713,1.0713
-18.7446,67.2808,1.0413,1.0413
-18.7446,67.3458,1.0713,1.0713
-18.8096,67.4109,1.0413,1.0413
-18.8096,67.4759,1.0530,1.0530
-18.8747,67.5410,1.0413,1.0413
-18.8747,67.6060,1.0413,1.0413
-18.9397,67.6711,1.0413,1.0413
-18.9397,67.7361,1.0413,1.0413
-19.0048,67.8012,1.0530,1.0530
-19.0698,67.8662,1.0396,1.0396
-19.0698,67.9313,1.0530,1.0530
-19.1349,67.9963,1.0413,1.0413
-19.1349,68.0614,1.0413,1.0413
-19.1999,68.1264,1.0530,1.0530
-19.2650,68.1915,1.0396,1.0396
-19.2650,68.2565,1.0396,1.0396
-19.3300,68.3216,1.0530,1.0530
-19.3951,68.3866,1.0730,1.0730
-19.4601,68.4517,1.0779,1.0779
-19.5252,68.5167,1.0779,1.0779
-19.5902,68.5818,1.0730,1.0730
-19.6553,68.5818,1.0530,1.0530
-19.7203,68.5818,1.0174,1.0174
-19.7854,68.5818,0.9842,0.9842
-19.8504,68.6468,1.0122,1.0122
-19.9155,68.6468,0.9859,0.9859
-19.9805,68.6468,0.9627,0.9627
-20.0456,68.7119,1.0052,1.0052
-20.1106,68.7119,0.9895,0.9895
-20.1757,68.7119,0.9771,0.9771
-20.2407,68.7119,0.9681,0.9681
-20.3058,68.7119,0.9627,0.9627
-20.3708,68.7119,0.9609,0.9609
-20.4359,68.7119,0.9627,0.9627
-20.5009,68.7119,0.9681,0.9681
-20.5660,68.6468,0.9129,0.9129
-20.6310,68.6468,0.9260,0.9260
-20.6961,68.6468,0.9427,0.9427
-20.7611,68.6468,0.9627,0.9627
-20.8262,68.6468,0.9859,0.9859
-20.8912,68.5818,0.9536,0.9536
-20.9563,68.5818,0.9842,0.9842
-21.0213,68.5818,1.0174,1.0174
-21.0864,68.5818,1.0530,1.0530
-21.1514,68.5167,1.0396,1.0396
-21.2165,68.4517,1.0174,1.0174
-21.2815,68.4517,1.0530,1.0530
-21.3466,68.3866,1.0396,1.0396
-21.4116,68.3216,1.0328,1.0328
-21.4767,68.2565,1.0328,1.0328
-21.5417,68.1915,1.0328,1.0328
-21.6068,68.1264,1.0328,1.0328
-21.6718,68.0614,1.0328,1.0328
-21.7369,67.9963,1.0328,1.0328
-21.8019,67.9313,1.0396,1.0396
-21.8670,67.8662,1.0530,1.0530
-21.9320,67.8012,1.0530,1.0530
-21.9971,67.7361,1.0396,1.0396
-22.0621,67.6711,1.0328,1.0328
-22.0621,67.6060,1.0396,1.0396
-22.1272,67.5410,1.0530,1.0530
-22.1922,67.4759,1.0530,1.0530
-22.2573,67.4109,1.0396,1.0396
-22.3223,67.3458,1.0174,1.0174
-22.3223,67.2808,1.0530,1.0530
-22.3874,67.2157,1.0396,1.0396
-22.4524,67.1507,1.0328,1.0328
-22.4524,67.0856,1.0530,1.0530
-22.5175,67.0206,1.0530,1.0530
-22.5825,66.9555,1.0396,1.0396
-22.5825,66.8905,1.0530,1.0530
-22.6476,66.8254,1.0530,1.0530
-22.7126,66.7604,1.0396,1.0396
-22.7777,66.6953,1.0328,1.0328
-22.7777,66.6303,1.0530,1.0530
-22.8427,66.5652,1.0530,1.0530
-22.9078,66.5002,1.0396,1.0396
-22.9728,66.4351,1.0328,1.0328
-22.9728,66.3701,1.0530,1.0530
-23.0379,66.3050,1.0530,1.0530
-23.1029,66.2400,1.0396,1.0396
-23.1680,66.1749,1.0328,1.0328
-23.1680,66.1099,1.0396,1.0396
-23.2330,66.0448,1.0530,1.0530
-23.2981,65.9798,1.0730,1.0730
-23.3631,65.9147,1.0779,1.0779
-23.4282,65.8497,1.0779,1.0779
-23.4932,65.7846,1.0779,1.0779
-23.5583,65.7196,1.0730,1.0730
-23.6233,65.6545,1.0530,1.0530
-23.6884,65.5895,1.0396,1.0396
-23.7534,65.5244,1.0328,1.0328
-23.8185,65.5244,1.0396,1.0396
-23.8835,65.4594,1.0530,1.0530
-23.9486,65.3943,1.0396,1.0396
-24.0136,65.3293,1.0328,1.0328
-24.0787,65.3293,1.0530,1.0530
-24.1437,65.2642,1.0413,1.0413
-24.2088,65.2642,1.0413,1.0413
-24.2738,65.1992,1.0413,1.0413
-24.3389,65.1992,1.0413,1.0413
-24.4039,65.1992,1.0122,1.0122
-24.4690,65.1341,1.0463,1.0463
-24.5340,65.1341,1.0242,1.0242
-24.5991,65.0691,1.0680,1.0680
-24.6641,65.0691,1.0463,1.0463
-24.7292,65.0691,1.0242,1.0242
-24.7942,65.0691,1.0052,1.0052
-24.8593,65.0691,0.9895,0.9895
-24.9243,65.0040,1.0413,1.0413
-24.9894,65.0040,1.0242,1.0242
-25.0544,65.0040,1.0052,1.0052
-25.1195,65.0040,0.9895,0.9895
-25.1845,65.0040,0.9771,0.9771
-25.2496,65.0040,0.9681,0.9681
-25.3146,64.9390,1.0277,1.0277
-25.3797,64.9390,1.0259,1.0259
-25.4447,64.9390,1.0259,1.0259
-25.5098,64.9390,1.0259,1.0259
-25.5748,64.9390,1.0259,1.0259
-25.6399,64.9390,1.0259,1.0259
-25.7049,64.9390,1.0259,1.0259
-25.7700,64.9390,1.0259,1.0259
-25.8350,64.9390,1.0259,1.0259
-25.9001,64.9390,1.0259,1.0259
-25.9651,64.9390,1.0259,1.0259
-26.0302,64.9390,1.0259,1.0259
-26.0952,64.9390,1.0259,1.0259
-26.1603,64.9390,1.0259,1.0259
-26.2253,65.0040,0.9627,0.9627
-26.2904,65.0040,0.9681,0.9681
-26.3554,65.0040,0.9771,0.9771
-26.4205,65.0040,0.9895,0.9895
-26.4855,65.0040,1.0052,1.0052
-26.5506,65.0040,1.0242,1.0242
-26.6156,65.0040,1.0413,1.0413
-26.6807,65.0691,0.9895,0.9895
-26.7457,65.0691,1.0052,1.0052
-26.8108,65.0691,1.0242,1.0242
-26.8758,65.0691,1.0463,1.0463
-26.9409,65.0691,1.0463,1.0463
-27.0059,65.1341,1.0413,1.0413
-27.0710,65.1341,1.0680,1.0680
-27.1360,65.1992,1.0413,1.0413
-27.2011,65.1992,1.0713,1.0713
-27.2661,65.1992,1.0413,1.0413
-27.3312,65.2642,1.0713,1.0713
-27.3962,65.2642,1.0413,1.0413
-27.4613,65.3293,1.0713,1.0713
-27.5263,65.3943,1.0413,1.0413
-27.5914,65.3943,1.0530,1.0530
-27.6564,65.4594,1.0530,1.0530
-27.7215,65.4594,1.0396,1.0396
-27.7865,65.5244,1.0530,1.0530
-27.8516,65.5895,1.0530,1.0530
-27.9166,65.5895,1.0396,1.0396
-27.9817,65.6545,1.0530,1.0530
-28.0467,65.7196,1.0730,1.0730
-28.1118,65.7846,1.0730,1.0730
-28.1768,65.8497,1.0530,1.0530
-28.2419,65.9147,1.0396,1.0396
-28.3069,65.9798,1.0328,1.0328
-28.3720,66.0448,1.0328,1.0328
-28.4370,66.1099,1.0328,1.0328
-28.5021,66.1749,1.0328,1.0328
-28.5671,66.2400,1.0396,1.0396
-28.6322,66.3050,1.0530,1.0530
-28.6972,66.3701,1.0730,1.0730
-28.7623,66.4351,1.0730,1.0730
-28.8273,66.5002,1.0530,1.0530
-28.8924,66.5652,1.0396,1.0396
-28.8924,66.6303,1.0396,1.0396
-28.9574,66.6953,1.0530,1.0530
-29.0225,66.7604,1.0530,1.0530
-29.0875,66.8254,1.0396,1.0396
-29.0875,66.8905,1.0396,1.0396
-29.1526,66.9555,1.0530,1.0530
-29.2176,67.0206,1.0530,1.0530
-29.2827,67.0856,1.0396,1.0396
-29.2827,67.1507,1.0530,1.0530
-29.3477,67.2157,1.0530,1.0530
-29.4128,67.2808,1.0396,1.0396
-29.4128,67.3458,1.0530,1.0530
-29.4778,67.4109,1.0413,1.0413
-29.4778,67.4759,1.0413,1.0413
-29.5429,67.5410,1.0530,1.0530
-29.5429,67.6060,1.0413,1.0413
-29.6079,67.6711,1.0713,1.0713
-29.6730,67.7361,1.0413,1.0413
-29.6730,67.8012,1.0713,1.0713
-29.7380,67.8662,1.0413,1.0413
-29.7380,67.9313,1.0530,1.0530
-29.8031,67.9963,1.0413,1.0413
-29.8031,68.0614,1.0413,1.0413
-29.8681,68.1264,1.0413,1.0413
-29.8681,68.1915,1.0463,1.0463
-29.9332,68.2565,1.0413,1.0413
-29.9332,68.3216,1.0680,1.0680
-29.9332,68.3866,1.0413,1.0413
-29.9982,68.4517,1.0680,1.0680
-29.9982,68.5167,1.0413,1.0413
-30.0633,68.5818,1.0463,1.0463
-30.0633,68.6468,1.0463,1.0463
-30.1283,68.7119,1.0413,1.0413
-30.1283,68.7769,1.0680,1.0680
-30.1934,68.8420,1.0242,1.0242
-30.1934,68.9070,1.0463,1.0463
-30.1934,68.9721,1.0463,1.0463
-30.2584,69.0371,1.0242,1.0242
-30.2584,69.1022,1.0463,1.0463
-30.2584,69.1672,1.0463,1.0463
-30.3235,69.2323,1.0242,1.0242
-30.3235,69.2973,1.0463,1.0463
-30.3235,69.3624,1.0463,1.0463
-30.3235,69.4274,1.0242,1.0242
-30.3885,69.4925,1.0463,1.0463
-30.3885,69.5575,1.0530,1.0530
-30.3885,69.6226,1.0413,1.0413
-30.3885,69.6876,1.0242,1.0242
-30.3885,69.7527,1.0052,1.0052
-30.4536,69.8177,1.0530,1.0530
-30.4536,69.8828,1.0413,1.0413
-30.4536,69.9478,1.0242,1.0242
-30.5186,70.0129,1.0413,1.0413
-30.5186,70.0779,1.0530,1.0530
-30.5186,70.1430,1.0413,1.0413
-30.5186,70.2080,1.0328,1.0328
-30.5186,70.2731,1.0277,1.0277
-30.5837,70.3381,1.0413,1.0413
-30.5837,70.4032,1.0530,1.0530
-30.5837,70.4682,1.0530,1.0530
-30.5837,70.5333,1.0413,1.0413
-30.5837,70.5983,1.0328,1.0328
-30.5837,70.6634,1.0277,1.0277
-30.5837,70.7284,1.0259,1.0259
-30.5837,70.7935,1.0259,1.0259
-30.6487,70.8585,1.0530,1.0530
-30.6487,70.9236,1.0680,1.0680
-30.6487,70.9886,1.0530,1.0530
-30.6487,71.0537,1.0413,1.0413
-30.6487,71.1187,1.0328,1.0328
-30.6487,71.1838,1.0277,1.0277
-30.6487,71.2488,1.0259,1.0259
-30.6487,71.3139,1.0259,1.0259
-30.6487,71.3789,1.0259,1.0259
-30.6487,71.4440,1.0259,1.0259
-30.6487,71.5090,1.0259,1.0259
-30.6487,71.5741,1.0259,1.0259
-30.6487,71.6391,1.0259,1.0259
-30.7138,71.7042,1.0277,1.0277
-30.7138,71.7692,1.0277,1.0277
-30.6487,71.8343,1.0259,1.0259
-30.6487,71.8993,1.0259,1.0259
-30.6487,71.9644,1.0259,1.0259
-30.6487,72.0294,1.0259,1.0259
-30.6487,72.0945,1.0259,1.0259
-30.6487,72.1595,1.0259,1.0259
-30.6487,72.2246,1.0277,1.0277
-30.6487,72.2896,1.0328,1.0328
-30.6487,72.3547,1.0413,1.0413
-30.6487,72.4197,1.0530,1.0530
-30.6487,72.4848,1.0680,1.0680
-30.6487,72.5498,1.0680,1.0680
-30.5837,72.6149,1.0259,1.0259
-30.5837,72.6799,1.0259,1.0259
-30.5837,72.7450,1.0259,1.0259
-30.5837,72.8100,1.0277,1.0277
-30.5837,72.8751,1.0328,1.0328
-30.5837,72.9401,1.0413,1.0413
-30.5837,73.0052,1.0530,1.0530
-30.5837,73.0702,1.0413,1.0413
-30.5186,73.1353,1.0242,1.0242
-30.5186,73.2003,1.0328,1.0328
-30.5186,73.2654,1.0413,1.0413
-30.5186,73.3304,1.0530,1.0530
-30.5186,73.3955,1.0413,1.0413
-30.4536,73.4605,1.0242,1.0242
-30.4536,73.5256,1.0413,1.0413
-30.4536,73.5906,1.0530,1.0530
-30.4536,73.6557,1.0463,1.0463
-30.3885,73.7207,1.0242,1.0242
-30.3885,73.7858,1.0463,1.0463
-30.3885,73.8508,1.0530,1.0530
-30.3885,73.9159,1.0413,1.0413
-30.3235,73.9809,1.0463,1.0463
-30.3235,74.0460,1.0680,1.0680
-30.3235,74.1110,1.0413,1.0413
-30.2584,74.1761,1.0463,1.0463
-30.2584,74.2411,1.0463,1.0463
-30.2584,74.3062,1.0242,1.0242
-30.1934,74.3712,1.0463,1.0463
-30.1934,74.4363,1.0463,1.0463
-30.1283,74.5013,1.0413,1.0413
-30.1283,74.5664,1.0680,1.0680
-30.0633,74.6314,1.0413,1.0413
-30.0633,74.6965,1.0713,1.0713
-30.0633,74.7615,1.0413,1.0413
-29.9982,74.8266,1.0713,1.0713
-29.9982,74.8916,1.0413,1.0413
-29.9332,74.9567,1.0713,1.0713
-29.9332,75.0217,1.0413,1.0413
-29.8681,75.0868,1.0713,1.0713
-29.8681,75.1518,1.0413,1.0413
-29.8031,75.2169,1.0713,1.0713
-29.7380,75.2819,1.0413,1.0413
-29.7380,75.3470,1.0530,1.0530
-29.6730,75.4120,1.0530,1.0530
-29.6730,75.4771,1.0396,1.0396
-29.6079,75.5421,1.0530,1.0530
-29.5429,75.6072,1.0413,1.0413
-29.5429,75.6722,1.0396,1.0396
-29.4778,75.7373,1.0530,1.0530
-29.4778,75.8023,1.0174,1.0174
-29.4128,75.8674,1.0396,1.0396
-29.3477,75.9324,1.0530,1.0530
-29.2827,75.9975,1.0530,1.0530
-29.2827,76.0625,1.0328,1.0328
-29.2176,76.1276,1.0396,1.0396
-29.1526,76.1926,1.0530,1.0530
-29.0875,76.2577,1.0530,1.0530
-29.0225,76.3227,1.0396,1.0396
-29.0225,76.3878,1.0328,1.0328
-28.9574,76.4528,1.0396,1.0396
-28.8924,76.5179,1.0530,1.0530
-28.8273,76.5829,1.0730,1.0730
-28.7623,76.6480,1.0779,1.0779
-28.6972,76.7130,1.0779,1.0779
-28.6322,76.7781,1.0779,1.0779
-28.5671,76.8431,1.0779,1.0779
-28.5021,76.9082,1.0779,1.0779
-28.4370,76.9732,1.0779,1.0779
-28.3720,77.0383,1.0779,1.0779
-28.3069,77.1033,1.0779,1.0779
-28.2419,77.1684,1.0779,1.0779
-28.1768,77.2334,1.0779,1.0779
-28.1118,77.2985,1.0730,1.0730
-28.0467,77.3635,1.0530,1.0530
-27.9817,77.4286,1.0396,1.0396
-27.9166,77.4286,1.0328,1.0328
-27.8516,77.4936,1.0328,1.0328
-27.7865,77.5587,1.0396,1.0396
-27.7215,77.6237,1.0530,1.0530
-27.6564,77.6888,1.0530,1.0530
-27.5914,77.6888,1.0328,1.0328
-27.5263,77.7538,1.0396,1.0396
-27.4613,77.8189,1.0530,1.0530
-27.3962,77.8189,1.0174,1.0174
-27.3312,77.8839,1.0396,1.0396
-27.2661,77.9490,1.0530,1.0530
-27.2011,78.0140,1.0413,1.0413
-27.1360,78.0140,1.0396,1.0396
-27.0710,78.0791,1.0530,1.0530
-27.0059,78.0791,1.0174,1.0174
-26.9409,78.1441,1.0413,1.0413
-26.8758,78.2092,1.0530,1.0530
-26.8108,78.2092,1.0413,1.0413
-26.7457,78.2742,1.0713,1.0713
-26.6807,78.2742,1.0413,1.0413
-26.6156,78.3393,1.0713,1.0713
-26.5506,78.3393,1.0413,1.0413
-26.4855,78.4043,1.0713,1.0713
-26.4205,78.4043,1.0413,1.0413
-26.3554,78.4694,1.0713,1.0713
-26.2904,78.4694,1.0413,1.0413
-26.2253,78.5344,1.0713,1.0713
-26.1603,78.5344,1.0413,1.0413
-26.0952,78.5995,1.0713,1.0713
-26.0302,78.5995,1.0413,1.0413
-25.9651,78.6645,1.0680,1.0680
-25.9001,78.6645,1.0413,1.0413
-25.8350,78.7296,1.0463,1.0463
-25.7700,78.7296,1.0463,1.0463
-25.7049,78.7296,1.0242,1.0242
-25.6399,78.7946,1.0680,1.0680
-25.5748,78.7946,1.0413,1.0413
-25.5098,78.7946,1.0122,1.0122
-25.4447,78.8597,1.0463,1.0463
-25.3797,78.8597,1.0242,1.0242
-25.3146,78.8597,1.0052,1.0052
-25.2496,78.9247,1.0463,1.0463
-25.1845,78.9247,1.0242,1.0242
-25.1195,78.9247,1.0052,1.0052
-25.0544,78.9898,1.0463,1.0463
-24.9894,78.9898,1.0242,1.0242
-24.9243,78.9898,1.0052,1.0052
-24.8593,79.0548,1.0530,1.0530
-24.7942,79.0548,1.0413,1.0413
-24.7292,79.0548,1.0242,1.0242
-24.6641,79.1199,1.0530,1.0530
-24.5991,79.1199,1.0463,1.0463
-24.5340,79.1199,1.0242,1.0242
-24.4690,79.1199,1.0052,1.0052
-24.4039,79.1199,0.9895,0.9895
-24.3389,79.1849,1.0413,1.0413
-24.2738,79.1849,1.0328,1.0328
-24.2088,79.1849,1.0242,1.0242
-24.1437,79.1849,1.0052,1.0052
-24.0787,79.1849,0.9895,0.9895
-24.0136,79.1849,0.9771,0.9771
-23.9486,79.2500,1.0328,1.0328
-23.8835,79.2500,1.0277,1.0277
-23.8185,79.2500,1.0242,1.0242
-23.7534,79.2500,1.0052,1.0052
-23.6884,79.3150,1.0530,1.0530
-23.6233,79.3150,1.0413,1.0413
-23.5583,79.3150,1.0328,1.0328
-23.4932,79.3150,1.0277,1.0277
-23.4282,79.3150,1.0259,1.0259
-23.3631,79.3150,1.0242,1.0242
-23.2981,79.3150,1.0052,1.0052
-23.2330,79.3150,0.9895,0.9895
-23.1680,79.3150,0.9771,0.9771
-23.1029,79.3150,0.9681,0.9681
-23.0379,79.3150,0.9627,0.9627
-22.9728,79.3801,1.0259,1.0259
-22.9078,79.3801,1.0259,1.0259
-22.8427,79.3801,1.0259,1.0259
-22.7777,79.3801,1.0259,1.0259
-22.7126,79.3801,1.0259,1.0259
-22.6476,79.3801,1.0259,1.0259
-22.5825,79.3801,1.0259,1.0259
-22.5175,79.3801,1.0259,1.0259
-22.4524,79.3801,1.0259,1.0259
-22.3874,79.3801,1.0259,1.0259
-22.3223,79.3801,1.0259,1.0259
-22.2573,79.3801,1.0259,1.0259
-22.1922,79.3801,1.0259,1.0259
-22.1272,79.3801,1.0259,1.0259
-22.0621,79.3801,1.0259,1.0259
-21.9971,79.3801,1.0259,1.0259
-21.9320,79.3801,1.0259,1.0259
-21.8670,79.3801,1.0259,1.0259
-21.8019,79.3801,1.0259,1.0259
-21.7369,79.3801,1.0259,1.0259
-21.6718,79.3801,1.0259,1.0259
-21.6068,79.3801,1.0259,1.0259
-21.5417,79.3801,1.0259,1.0259
-21.4767,79.3801,1.0259,1.0259
-21.4116,79.3801,1.0259,1.0259
-21.3466,79.3801,1.0259,1.0259
-21.2815,79.3801,1.0259,1.0259
-21.2165,79.3801,1.0277,1.0277
-21.1514,79.3150,0.9681,0.9681
-21.0864,79.3150,0.9771,0.9771
-21.0213,79.3150,0.9895,0.9895
-20.9563,79.3150,1.0052,1.0052
-20.8912,79.3150,1.0242,1.0242
-20.8262,79.3150,1.0259,1.0259
-20.7611,79.3150,1.0259,1.0259
-20.6961,79.3150,1.0259,1.0259
-20.6310,79.3150,1.0277,1.0277
-20.5660,79.3150,1.0328,1.0328
-20.5009,79.3150,1.0413,1.0413
-20.4359,79.3150,1.0530,1.0530
-20.3708,79.2500,1.0052,1.0052
-20.3058,79.2500,1.0242,1.0242
-20.2407,79.2500,1.0328,1.0328
-20.1757,79.2500,1.0413,1.0413
-20.1106,79.1849,0.9895,0.9895
-20.0456,79.1849,1.0052,1.0052
-19.9805,79.1849,1.0242,1.0242
-19.9155,79.1849,1.0328,1.0328
-19.8504,79.1849,1.0413,1.0413
-19.7854,79.1849,1.0530,1.0530
-19.7203,79.1199,1.0052,1.0052
-19.6553,79.1199,1.0242,1.0242
-19.5902,79.1199,1.0413,1.0413
-19.5252,79.1199,1.0530,1.0530
-19.4601,79.1199,1.0530,1.0530
-19.3951,79.0548,1.0242,1.0242
-19.3300,79.0548,1.0413,1.0413
-19.2650,79.0548,1.0530,1.0530
-19.1999,79.0548,1.0463,1.0463
-19.1349,78.9898,1.0242,1.0242
-19.0698,78.9898,1.0463,1.0463
-19.0048,78.9898,1.0530,1.0530
-18.9397,78.9247,1.0242,1.0242
-18.8747,78.9247,1.0463,1.0463
-18.8096,78.8597,1.0052,1.0052
-18.7446,78.8597,1.0242,1.0242
-18.6795,78.8597,1.0463,1.0463
-18.6145,78.8597,1.0680,1.0680
-18.5494,78.7946,1.0242,1.0242
-18.4844,78.7946,1.0463,1.0463
-18.4193,78.7946,1.0463,1.0463
-18.3543,78.7296,1.0242,1.0242
-18.2892,78.7296,1.0463,1.0463
-18.2242,78.6645,1.0122,1.0122
-18.1591,78.6645,1.0413,1.0413
-18.0941,78.6645,1.0680,1.0680
-18.0290,78.5995,1.0413,1.0413
-17.9640,78.5995,1.0680,1.0680
-17.8989,78.5344,1.0242,1.0242
-17.8339,78.5344,1.0463,1.0463
-17.7688,78.4694,1.0122,1.0122
-17.7038,78.4694,1.0413,1.0413
-17.6387,78.4043,1.0174,1.0174
-17.5737,78.4043,1.0530,1.0530
-17.5086,78.4043,1.0413,1.0413
-17.4436,78.3393,1.0713,1.0713
-17.3785,78.2742,1.0413,1.0413
-17.3135,78.2742,1.0713,1.0713
-17.2484,78.2092,1.0413,1.0413
-17.1834,78.2092,1.0530,1.0530
-17.1183,78.1441,1.0413,1.0413
-17.0533,78.1441,1.0413,1.0413
-16.9882,78.0791,1.0530,1.0530
-16.9232,78.0140,1.0396,1.0396
-16.8581,78.0140,1.0530,1.0530
-16.7931,77.9490,1.0530,1.0530
-16.7280,77.8839,1.0396,1.0396
-16.6630,77.8839,1.0396,1.0396
-16.5979,77.8189,1.0530,1.0530
-16.5329,77.7538,1.0396,1.0396
-16.4678,77.7538,1.0396,1.0396
-16.4028,77.6888,1.0530,1.0530
-16.3377,77.6237,1.0530,1.0530
-16.2727,77.5587,1.0396,1.0396
-16.2076,77.5587,1.0328,1.0328
-16.1426,77.4936,1.0396,1.0396
-16.0775,77.4286,1.0530,1.0530
-16.0125,77.3635,1.0730,1.0730
-15.9474,77.2985,1.0530,1.0530
-15.8824,77.2334,1.0396,1.0396
-15.8173,77.2334,1.0328,1.0328
-15.7523,77.1684,1.0396,1.0396
-15.6872,77.1033,1.0530,1.0530
-15.6222,77.0383,1.0730,1.0730
-15.5571,76.9732,1.0779,1.0779
-15.4921,76.9082,1.0730,1.0730
-15.4270,76.8431,1.0530,1.0530
-15.3620,76.7781,1.0396,1.0396
-15.2969,76.7781,1.0328,1.0328
-15.2319,76.7130,1.0396,1.0396
-15.1668,76.6480,1.0530,1.0530
-15.1018,76.5829,1.0730,1.0730
-15.0367,76.5179,1.0779,1.0779
-14.9717,76.4528,1.0779,1.0779
-14.9066,76.3878,1.0779,1.0779
-14.8416,76.3227,1.0730,1.0730
-14.7765,76.2577,1.0530,1.0530
-14.7115,76.1926,1.0396,1.0396
-14.6464,76.1926,1.0328,1.0328
-14.5814,76.1276,1.0328,1.0328
-14.5163,76.0625,1.0328,1.0328
-14.4513,75.9975,1.0328,1.0328
-14.4513,75.9324,1.0396,1.0396
-14.3862,75.8674,1.0530,1.0530
-14.3212,75.8023,1.0730,1.0730
-14.2561,75.7373,1.0730,1.0730
-14.1911,75.6722,1.0530,1.0530
-14.1260,75.6072,1.0396,1.0396
-14.1260,75.5421,1.0396,1.0396
-14.0610,75.4771,1.0530,1.0530
-13.9959,75.4120,1.0530,1.0530
-13.9309,75.3470,1.0396,1.0396
-13.8658,75.2819,1.0328,1.0328
-13.8658,75.2169,1.0396,1.0396
-13.8008,75.1518,1.0530,1.0530
-13.7357,75.0868,1.0530,1.0530
-13.7357,75.0217,1.0396,1.0396
-13.6707,74.9567,1.0530,1.0530
-13.6056,74.8916,1.0530,1.0530
-13.5406,74.8266,1.0396,1.0396
-13.5406,74.7615,1.0396,1.0396
-13.4755,74.6965,1.0530,1.0530
-13.4105,74.6314,1.0530,1.0530
-13.4105,74.5664,1.0396,1.0396
-13.3454,74.5013,1.0530,1.0530
-13.2804,74.4363,1.0530,1.0530
-13.2153,74.3712,1.0396,1.0396
-13.2153,74.3062,1.0396,1.0396
-13.1503,74.2411,1.0530,1.0530
-13.0852,74.1761,1.0396,1.0396
-13.0852,74.1110,1.0396,1.0396
-13.0202,74.0460,1.0530,1.0530
-12.9551,73.9809,1.0396,1.0396
-12.9551,73.9159,1.0396,1.0396
-12.8901,73.8508,1.0530,1.0530
-12.8250,73.7858,1.0413,1.0413
-12.8250,73.7207,1.0396,1.0396
-12.7600,73.6557,1.0530,1.0530
-12.6949,73.5906,1.0396,1.0396
-12.6949,73.5256,1.0396,1.0396
-12.6299,73.4605,1.0530,1.0530
-12.6299,73.3955,1.0174,1.0174
-12.5648,73.3304,1.0413,1.0413
-12.4998,73.2654,1.0530,1.0530
-12.4998,73.2003,1.0396,1.0396
-12.4347,73.1353,1.0530,1.0530
-12.3697,73.0702,1.0530,1.0530
-12.3697,73.0052,1.0396,1.0396
-12.3046,72.9401,1.0530,1.0530
-12.2396,72.8751,1.0530,1.0530
-12.2396,72.8100,1.0396,1.0396
-12.1745,72.7450,1.0530,1.0530
-12.1095,72.6799,1.0413,1.0413
-12.1095,72.6149,1.0413,1.0413
-12.0444,72.5498,1.0530,1.0530
-12.0444,72.4848,1.0396,1.0396
-11.9794,72.4197,1.0530,1.0530
-11.9143,72.3547,1.0530,1.0530
-11.9143,72.2896,1.0396,1.0396
-11.8493,72.2246,1.0530,1.0530
-11.7842,72.1595,1.0530,1.0530
-11.7842,72.0945,1.0396,1.0396
-11.7192,72.0294,1.0530,1.0530
-11.6541,71.9644,1.0413,1.0413
-11.6541,71.8993,1.0413,1.0413
-11.5891,71.8343,1.0530,1.0530
-11.5891,71.7692,1.0396,1.0396
-11.5240,71.7042,1.0530,1.0530
-11.4590,71.6391,1.0530,1.0530
-11.4590,71.5741,1.0396,1.0396
-11.3939,71.5090,1.0530,1.0530
-11.3289,71.4440,1.0530,1.0530
-11.3289,71.3789,1.0396,1.0396
-11.2638,71.3139,1.0530,1.0530
-11.1988,71.2488,1.0413,1.0413
-11.1988,71.1838,1.0413,1.0413
-11.1337,71.1187,1.0530,1.0530
-11.1337,71.0537,1.0396,1.0396
-11.0687,70.9886,1.0530,1.0530
-11.0036,70.9236,1.0530,1.0530
-11.0036,70.8585,1.0396,1.0396
-10.9386,70.7935,1.0530,1.0530
-10.8735,70.7284,1.0530,1.0530
-10.8735,70.6634,1.0396,1.0396
-10.8085,70.5983,1.0530,1.0530
-10.7434,70.5333,1.0413,1.0413
-10.7434,70.4682,1.0413,1.0413
-10.6784,70.4032,1.0530,1.0530
-10.6784,70.3381,1.0396,1.0396
-10.6133,70.2731,1.0530,1.0530
-10.5483,70.2080,1.0530,1.0530
-10.5483,70.1430,1.0396,1.0396
-10.4832,70.0779,1.0530,1.0530
-10.4182,70.0129,1.0530,1.0530
-10.4182,69.9478,1.0413,1.0413
-10.3531,69.8828,1.0713,1.0713
-10.2881,69.8177,1.0413,1.0413
-10.2881,69.7527,1.0530,1.0530
-10.2230,69.6876,1.0530,1.0530
-10.2230,69.6226,1.0396,1.0396
-10.1580,69.5575,1.0530,1.0530
-10.0929,69.4925,1.0530,1.0530
-10.0929,69.4274,1.0396,1.0396
-10.0279,69.3624,1.0530,1.0530
