-29.3755397,37.0581294,10.9664409
-29.1985775,36.9640474,11.0540074
-29.0224610,36.8693465,11.1415739
-28.8469701,36.7739833,11.2291405
-28.6718850,36.6779146,11.3167070
-28.4973487,36.5812953,11.4008265
-28.3231174,36.4840195,11.4828460
-28.1489479,36.3859421,11.5648655
-27.9748157,36.2870375,11.6468851
-27.8006961,36.1872803,11.7289046
-27.6282824,36.0876409,11.8055987
-27.4559354,35.9871689,11.8819837
-27.2835344,35.8857764,11.9583688
-27.1110581,35.7834330,12.0347539
-26.9389970,35.6804159,12.1098913
-26.7686495,35.5775030,12.1805946
-26.5982146,35.4736007,12.2512979
-26.4277103,35.3686997,12.3220012
-26.2571549,35.2627908,12.3927045
-26.0875383,35.1564766,12.4612182
-25.9191977,35.0499712,12.5268223
-25.7508578,34.9424658,12.5924263
-25.5825345,34.8339573,12.6580303
-25.4142435,34.7244428,12.7236343
-25.2470829,34.6146344,12.7872143
-25.0808013,34.5043890,12.8492969
-24.9146413,34.3932300,12.9113794
-24.7486462,34.2812048,12.9734620
-24.5828590,34.1683607,13.0355446
-24.4179314,34.0551625,13.0962212
-24.2535990,33.9414348,13.1561905
-24.0895940,33.8269807,13.2161599
-23.9259553,33.7118130,13.2761292
-23.7627216,33.5959445,13.3360985
-23.6001193,33.4795235,13.3948710
-23.4380374,33.3624684,13.4531974
-23.2764004,33.2447256,13.5115239
-23.1152036,33.1262922,13.5698503
-22.9544421,33.0071651,13.6281768
-22.7943108,32.8874915,13.6852466
-22.6346635,32.7671683,13.7419697
-22.4754461,32.6461601,13.7986928
-22.3166595,32.5244727,13.8554159
-22.1583046,32.4021118,13.9121390
-22.0006065,32.2792585,13.9678472
-21.8433837,32.1557806,14.0233492
-21.6865888,32.0316480,14.0788513
-21.5302198,31.9068662,14.1343533
-21.3742749,31.7814406,14.1898553
-21.2189949,31.6555750,14.2454186
-21.0641665,31.5291121,14.3009910
-20.9097475,31.4020327,14.3565634
-20.7557318,31.2743469,14.4121358
-20.6021136,31.1460648,14.4677082
-20.4491485,31.0174193,14.5257183
-20.2965890,30.8882324,14.5839992
-20.1443911,30.7584988,14.6422801
-19.9925400,30.6282374,14.7005610
-19.8410213,30.4974675,14.7588419
-19.6900966,30.3664515,14.8071107
-19.5394874,30.2349985,14.8545147
-19.3891437,30.1031181,14.9019187
-19.2390399,29.9708411,14.9493228
-19.0891501,29.8381979,14.9967268
-18.9397299,29.7054731,14.9999984
-18.7904806,29.5724758,14.9999984
-18.6413429,29.4392313,14.9999984
-18.4922783,29.3057837,14.9999985
-18.3432486,29.1721769,14.9999985
-18.1944910,29.0387032,14.9860547
-18.0457088,28.9051797,14.9710826
-17.8968399,28.7716353,14.9561105
-17.7478428,28.6381169,14.9411383
-17.5986757,28.5046716,14.9261662
-17.4495626,28.3715856,14.7721889
-17.3002127,28.2386956,14.6063994
-17.1505542,28.1060386,14.4406099
-17.0005378,27.9736716,14.2748204
-16.8501143,27.8416516,14.1090309
-16.6995023,27.7102662,13.9537797
-16.5484242,27.5793564,13.7996693
-16.3968117,27.4489441,13.6455589
-16.2446255,27.3190766,13.4914485
-16.0918260,27.1898007,13.3373380
-15.9386726,27.0614099,13.1886576
-15.7848852,26.9337262,13.0407660
-15.6303954,26.8067462,12.8928744
-15.4751780,26.6805032,12.7449828
-15.3192074,26.5550301,12.5970912
-15.1627807,26.4306140,12.4512320
-15.0056312,26.3070820,12.3057807
-14.8476852,26.1844171,12.1603294
-14.6889330,26.0626533,12.0148781
-14.5293651,25.9418246,11.8694268
-14.3692117,25.8221424,11.7244428
-14.2082985,25.7035059,11.5795904
-14.0465549,25.5858927,11.4347381
-13.8839773,25.4693313,11.2898858
-13.7205625,25.3538499,11.1450335
-13.5564886,25.2396033,11.0003115
-13.3916334,25.1265427,10.8556408
-13.2259063,25.0146498,10.7109701
-13.0592884,24.9039564,10.5662994
