# x_m,y_m,w_tr_right_m,w_tr_left_m,curvature
-7.3723,6.0302,1.0662,1.0662,0.14623116214990925
-7.4367,6.0946,1.0613,1.0613,0.01757582972894647
-7.5012,6.1591,1.0416,1.0416,-0.14091137793964834
-7.5656,6.1591,1.0613,1.0613,-0.2534782142576339
-7.6301,6.2236,1.0662,1.0662,-0.41414976403842746
-7.6946,6.288,1.0662,1.0662,-0.5620240337046788
-7.759,6.3525,1.0662,1.0662,-0.3329775648352134
-7.8235,6.4169,1.0613,1.0613,-0.10586988920503915
-7.8879,6.4814,1.0416,1.0416,0.11996472886868215
-7.9524,6.4814,1.0662,1.0662,0.28052291568324034
-8.0169,6.5459,1.0662,1.0662,0.5095075225524054
-8.0813,6.6103,1.0662,1.0662,0.45112207579129726
-8.1458,6.6748,1.0662,1.0662,0.2903300331755304
-8.2102,6.7392,1.0613,1.0613,0.1310667811546558
-8.2747,6.8037,1.0416,1.0416,-0.027317402009410664
-8.3392,6.8037,1.0662,1.0662,-0.1393815751980765
-8.4036,6.8682,1.0662,1.0662,-0.11318785388195138
-8.4681,6.9326,1.0662,1.0662,-0.07038952833755294
-8.5325,6.9971,1.0662,1.0662,-0.027445861244971944
-8.597,7.0615,1.0613,1.0613,0.015547854796070754
-8.6615,7.126,1.0416,1.0416,0.037169088979801646
-8.7259,7.126,1.0662,1.0662,0.02886882325732131
-8.7904,7.1905,1.0695,1.0695,0.01712366380278331
-8.8548,7.2549,1.0662,1.0662,0.005405530284387753
-8.9193,7.3194,1.0613,1.0613,-0.0063277823052010065
-8.9838,7.3838,1.0416,1.0416,-0.009812144165079369
-9.0482,7.3838,1.0662,1.0662,-0.007881553278532231
-9.1127,7.4483,1.0662,1.0662,-0.005146324679318585
-9.1771,7.5128,1.0662,1.0662,-0.002412635968622632
-9.2416,7.5772,1.0662,1.0662,0.00032135140659906073
-9.3061,7.6417,1.0613,1.0613,0.002511568084780003
-9.3705,7.7061,1.0416,1.0416,0.004515301829965837
-9.435,7.7061,1.0662,1.0662,0.005934125438048615
-9.4994,7.7706,1.0662,1.0662,0.007938602042784685
-9.5639,7.8351,1.0662,1.0662,0.009943862177820142
-9.6284,7.8995,1.0662,1.0662,-0.00046586025172112546
-9.6928,7.964,1.0613,1.0613,-0.011826313524008461
-9.7573,8.0284,1.0416,1.0416,-0.023192770287472804
-9.8217,8.0284,1.0662,1.0662,-0.031230346497132005
-9.8862,8.0929,1.0695,1.0695,-0.03676451578207389
-9.9507,8.1574,1.0662,1.0662,0.006135692197127362
-10.0151,8.2218,1.0613,1.0613,0.04895814235050191
-10.0796,8.2863,1.0416,1.0416,0.09175363724006332
-10.144,8.2863,1.0662,1.0662,0.12185087790511244
-10.2085,8.3507,1.0662,1.0662,0.1066445067018571
-10.273,8.4152,1.0662,1.0662,-0.05155085728241912
-10.3374,8.4797,1.0662,1.0662,-0.21011431198012348
-10.4019,8.5441,1.0613,1.0613,-0.370128096361147
-10.4663,8.6086,1.0416,1.0416,-0.5305643462730166
-10.5308,8.6086,1.0662,1.0662,-0.46198563212731536
-10.5953,8.673,1.0662,1.0662,-0.23389163637659685
-10.6597,8.7375,1.0662,1.0662,-0.007970112558279138
-10.7242,8.802,1.0662,1.0662,0.21802368922109971
-10.7886,8.8664,1.0613,1.0613,0.4457827025872422
-10.8531,8.9309,1.0416,1.0416,0.49380050413886734
-10.9176,8.9309,1.0662,1.0662,0.38058531360929143
-10.982,8.9953,1.0662,1.0662,0.221205753975297
-11.0465,9.0598,1.0662,1.0662,0.0630305229214547
-11.1109,9.1243,1.0613,1.0613,-0.09443368156849961
-11.1754,9.1887,1.0416,1.0416,-0.12332710644170741
-11.2399,9.1887,1.0613,1.0613,-0.09355567990874548
-11.3043,9.2532,1.0662,1.0662,-0.051313843313619906
-11.3688,9.3176,1.0662,1.0662,-0.008973075851098158
-11.4332,9.3821,1.0662,1.0662,0.033383762501497535
-11.4977,9.4466,1.0613,1.0613,0.031114777840453287
-11.5622,9.511,1.0416,1.0416,0.01942965489020266
-11.6266,9.511,1.0662,1.0662,0.01117986735279208
-11.6911,9.5755,1.0662,1.0662,-0.0005004949324096426
-11.7555,9.6399,1.0662,1.0662,-0.012092833390049138
-11.82,9.7044,1.0662,1.0662,-0.008323403598138098
-11.8845,9.7689,1.0613,1.0613,-0.004552654566980489
-11.9489,9.8333,1.0416,1.0416,-0.0007870194845634839
-12.0134,9.8333,1.0662,1.0662,0.0018799579703106118
-12.0778,9.8978,1.0662,1.0662,0.004551484128960426
-12.1423,9.9622,1.0662,1.0662,0.0023630772040154654
-12.2068,10.0267,1.0662,1.0662,0.00017314865872920836
-12.2712,10.0912,1.0613,1.0613,-0.0020150699734893607
-12.3357,10.1556,1.0416,1.0416,-0.004203438292076243
-12.4001,10.1556,1.0662,1.0662,-0.003585176861303397
-12.4646,10.2201,1.0695,1.0695,0.0001864540727813712
-12.5291,10.2845,1.0662,1.0662,0.003955078391497498
-12.5935,10.349,1.0613,1.0613,0.007723060207974844
-12.658,10.4135,1.0416,1.0416,0.011492740829826738
-12.7224,10.4135,1.0662,1.0662,0.005775792381856576
-12.7869,10.4779,1.0662,1.0662,-0.005894764147346092
-12.8514,10.5424,1.0662,1.0662,-0.01757772954799545
-12.9158,10.6068,1.0662,1.0662,-0.029251822372941143
-12.9803,10.6713,1.0613,1.0613,-0.040130004101865895
-13.0447,10.7358,1.0416,1.0416,0.0022225276920719824
-13.1092,10.7358,1.0662,1.0662,0.03219540820518178
-13.1737,10.8002,1.0662,1.0662,0.07449371151846687
-13.2381,10.8647,1.0662,1.0662,0.116635070610129
-13.3026,10.9291,1.0662,1.0662,0.11957256023248623
-13.367,10.9936,1.0613,1.0613,-0.03793662912494462
-13.4315,11.0581,1.0416,1.0416,-0.19592772968533323
-13.496,11.0581,1.0662,1.0662,-0.3084936311630456
-13.5604,11.1225,1.0695,1.0695,-0.4683478246659196
-13.6249,11.187,1.0662,1.0662,-0.4822677187434809
-13.6893,11.2514,1.0613,1.0613,-0.25418259701386164
-13.7538,11.3159,1.0416,1.0416,-0.02794409121774411
-13.8183,11.3159,1.0662,1.0662,0.13164424328069033
-13.8827,11.3804,1.0662,1.0662,0.3586850825681026
-13.9472,11.4448,1.0662,1.0662,0.5559286104943034
-14.0116,11.5093,1.0662,1.0662,0.39573404741534046
-14.0761,11.5737,1.0613,1.0613,0.23551085537175157
-14.1406,11.6382,1.0416,1.0416,0.07662484024769535
-14.205,11.6382,1.0662,1.0662,-0.03503241718435619
-14.2695,11.7027,1.0662,1.0662,-0.14102571331244848
-14.3339,11.7671,1.0662,1.0662,-0.09855240686476989
-14.3984,11.8316,1.0662,1.0662,-0.05578118988786519
-14.4629,11.896,1.0613,1.0613,-0.012934324125189215
-14.5273,11.9605,1.0416,1.0416,0.029935829284207315
-14.5918,11.9605,1.0662,1.0662,0.0363812377152761
-14.6562,12.025,1.0662,1.0662,0.025001308862256943
-14.7207,12.0894,1.0662,1.0662,0.01363338370785324
-14.7852,12.1539,1.0613,1.0613,0.0022635400108893533
-14.8496,12.2183,1.0416,1.0416,-0.009087551806709655
-14.9141,12.2183,1.0613,1.0613,-0.008844701628789387
-14.9785,12.2828,1.0662,1.0662,-0.00684051793186754
-15.043,12.3473,1.0662,1.0662,-0.00483413054884396
-15.1075,12.4117,1.0662,1.0662,-0.00282886287596841
-15.1719,12.4762,1.0613,1.0613,-0.0007560629107289608
-15.2364,12.5406,1.0416,1.0416,0.0019778440801846084
-15.3008,12.5406,1.0662,1.0662,0.003909370571791919
-15.3653,12.6051,1.0662,1.0662,0.0066447944714936955
-15.4298,12.6696,1.0662,1.0662,0.009379478508216387
-15.4942,12.734,1.0662,1.0662,0.008192177593009994
-15.5587,12.7985,1.0613,1.0613,-0.0035408343987700054
-15.6231,12.8629,1.0416,1.0416,-0.01525770416135845
-15.6876,12.8629,1.0662,1.0662,-0.023560121004095304
-15.7521,12.9274,1.0662,1.0662,-0.03531191870839474
-15.8165,12.9919,1.0662,1.0662,-0.022370225643083316
-15.881,13.0563,1.0662,1.0662,0.020622884085915883
-15.9454,13.1208,1.0613,1.0613,0.06357859955087848
-16.0099,13.1852,1.0416,1.0416,0.10640654567237855
-16.0744,13.1852,1.0662,1.0662,0.13656657417128706
-16.1388,13.2497,1.0695,1.0695,0.05241755129332334
-16.2033,13.3142,1.0662,1.0662,-0.10589904157687968
-16.2677,13.3786,1.0613,1.0613,-0.2649184439623364
-16.3322,13.4431,1.0416,1.0416,-0.42558642456880846
-16.3967,13.4431,1.0662,1.0662,-0.5390573682559094
-16.4611,13.5075,1.0662,1.0662,-0.383685537700927
-16.5256,13.572,1.0662,1.0662,-0.1558903057541069
-16.59,13.6365,1.0662,1.0662,0.06998035782955911
-16.6545,13.7009,1.0613,1.0613,0.2967199819428801
-16.719,13.7654,1.0416,1.0416,0.5257855465859854
-16.7834,13.7654,1.0662,1.0662,0.48669216845679847
-16.8479,13.8298,1.0662,1.0662,0.32597275353521943
-16.9123,13.8943,1.0662,1.0662,0.1662473029979898
-16.9768,13.9588,1.0662,1.0662,0.007718552937776568
-17.0413,14.0232,1.0613,1.0613,-0.1506094606153112
-17.1057,14.0877,1.0416,1.0416,-0.11016331987452858
-17.1702,14.0877,1.0662,1.0662,-0.07988703962702777
-17.2346,14.1521,1.0662,1.0662,-0.03700090295154432
-17.2991,14.2166,1.0662,1.0662,0.006020426015104494
-17.3636,14.2811,1.0613,1.0613,0.03977254643664141
-17.428,14.3455,1.0416,1.0416,0.02803332389355207
-17.4925,14.3455,1.0613,1.0613,0.019727946684682522
-17.5569,14.41,1.0662,1.0662,0.007999596242828486
-17.6214,14.4744,1.0662,1.0662,-0.0037244074457469284
-17.6859,14.5389,1.0662,1.0662,-0.010416343316560347
-17.7503,14.6034,1.0613,1.0613,-0.007684055572574592
-17.8148,14.6678,1.0416,1.0416,-0.004950915339110121
-17.8792,14.6678,1.0662,1.0662,-0.0030194396188505676
-17.9437,14.7323,1.0662,1.0662,-0.00028339470378718453
-18.0082,14.7967,1.0662,1.0662,0.0020663240029840458
-18.0726,14.8612,1.0662,1.0662,0.004071394834935671
-18.1371,14.9257,1.0613,1.0613,0.006077664644762316
-18.2015,14.9901,1.0416,1.0416,0.008080258221331828
-18.266,14.9901,1.0662,1.0662,0.009498043332142951
-18.3305,15.0546,1.0662,1.0662,0.002047330615531756
-18.3949,15.119,1.0662,1.0662,-0.009302614340544855
-18.4594,15.1835,1.0662,1.0662,-0.020674930538780785
-18.5238,15.248,1.0613,1.0613,-0.03204860554779686
-18.5883,15.3124,1.0416,1.0416,-0.03370173094434806
-18.6528,15.3124,1.0662,1.0662,-0.0033701533101308597
-18.7172,15.3769,1.0695,1.0695,0.03949023203071059
-18.7817,15.4413,1.0662,1.0662,0.08227727961087616
-18.8461,15.5058,1.0613,1.0613,0.12488564049243506
-18.9106,15.5703,1.0416,1.0416,0.09515843222986477
-18.9751,15.5703,1.0662,1.0662,-0.01668542105121665
-19.0395,15.6347,1.0662,1.0662,-0.17487921167282772
-19.104,15.6992,1.0662,1.0662,-0.33467470464277743
-19.1684,15.7636,1.0662,1.0662,-0.49512233938008204
-19.2329,15.8281,1.0613,1.0613,-0.4455368872631194
-19.2974,15.8926,1.0416,1.0416,-0.2174732720409612
-19.3618,15.8926,1.0662,1.0662,-0.05783326726296968
-19.4263,15.957,1.0662,1.0662,0.1677032865418548
-19.4907,16.0215,1.0662,1.0662,0.3950703464153199
-19.5552,16.0859,1.0662,1.0662,0.5289603984376902
-19.6197,16.1504,1.0613,1.0613,0.3692302805616622
-19.6841,16.2149,1.0416,1.0416,0.21004306480432094
-19.7486,16.2149,1.0662,1.0662,0.09829661121445289
-19.813,16.2793,1.0695,1.0695,-0.058828672939709815
-19.8775,16.3438,1.0662,1.0662,-0.13214869400363824
-19.942,16.4082,1.0613,1.0613,-0.09093452261774101
-20.0064,16.4727,1.0416,1.0416,-0.04951719654714194
-20.0709,16.4727,1.0662,1.0662,-0.020146895387176466
-20.1353,16.5372,1.0662,1.0662,0.021380633305826947
-20.1998,16.6016,1.0662,1.0662,0.032613871244482694
-20.2643,16.6661,1.0662,1.0662,0.024028118896799185
-20.3287,16.7305,1.0613,1.0613,0.015464492885383893
-20.3932,16.795,1.0416,1.0416,0.006893648670629901
-20.4576,16.795,1.0662,1.0662,0.0008444937248847731
-20.5221,16.8595,1.0662,1.0662,-0.0071498416204438765
-20.5866,16.9239,1.0662,1.0662,-0.014982431797206968
-20.651,16.9884,1.0662,1.0662,-0.022820485817655705
-20.7155,17.0528,1.0613,1.0613,-0.030666554526453962
-20.7799,17.1173,1.0416,1.0416,-0.026000237355682732
-20.8444,17.1173,1.0662,1.0662,0.0031248798694172015
-20.9089,17.1818,1.0662,1.0662,0.04430422459793662
-20.9733,17.2462,1.0662,1.0662,0.0853390633544243
-21.0378,17.3107,1.0613,1.0613,0.1262530441911834
-21.1022,17.3751,1.0416,1.0416,0.08066784979847895
-21.1667,17.3751,1.0613,1.0613,-0.03049659992187856
-21.2312,17.4396,1.0662,1.0662,-0.1880816696520306
-21.2956,17.5041,1.0662,1.0662,-0.3469337998668869
-21.3601,17.5685,1.0662,1.0662,-0.5065219445238938
-21.4245,17.633,1.0613,1.0613,-0.42696559998319245
-21.489,17.6974,1.0416,1.0416,-0.1994194260930537
-21.5535,17.6974,1.0662,1.0662,-0.03973314458856031
-21.6179,17.7619,1.0662,1.0662,0.1857214306978744
-21.6824,17.8264,1.0662,1.0662,0.41330864017279695
-21.7468,17.8908,1.0662,1.0662,0.5172441771578095
-21.8113,17.9553,1.0613,1.0613,0.35718451317331656
-21.8758,18.0197,1.0416,1.0416,0.19785879332583192
-21.9402,18.0197,1.0662,1.0662,0.08618539972211017
-22.0047,18.0842,1.0695,1.0695,-0.07141404113792182
-22.0691,18.1487,1.0662,1.0662,-0.12957728249923517
-22.1336,18.2131,1.0613,1.0613,-0.08848111963362255
-22.1981,18.2776,1.0416,1.0416,-0.047158970813929064
-22.2625,18.2776,1.0662,1.0662,-0.017927963378712896
-22.327,18.342,1.0662,1.0662,0.023462595308084543
-22.3914,18.4065,1.0662,1.0662,0.031339382010470894
-22.4559,18.471,1.0662,1.0662,0.023512826370379235
-22.5204,18.5354,1.0613,1.0613,0.01570050583876739
-22.5848,18.5999,1.0416,1.0416,0.00789384659508971
-22.6493,18.5999,1.0662,1.0662,0.002371294517436803
-22.7137,18.6643,1.0662,1.0662,-0.006367005113704742
-22.7782,18.7288,1.0662,1.0662,-0.015274601803918628
-22.8427,18.7933,1.0613,1.0613,-0.024188288278558154
-22.9071,18.8577,1.0416,1.0416,-0.03309709140745888
-22.9716,18.8577,1.0613,1.0613,-0.03736957844011564
-23.036,18.9222,1.0662,1.0662,0.004858646439766628
-23.1005,18.9866,1.0662,1.0662,0.04707770739220955
-23.165,19.0511,1.0662,1.0662,0.08924157336953799
-23.2294,19.1156,1.0613,1.0613,0.13117532410058072
-23.2939,19.18,1.0416,1.0416,0.07048958242176916
-23.3583,19.18,1.0662,1.0662,-0.04109620024238468
-23.4228,19.2445,1.0662,1.0662,-0.19961411969617812
-23.4873,19.3089,1.0662,1.0662,-0.35944005847464133
-23.5517,19.3734,1.0662,1.0662,-0.5198481507033924
-23.6162,19.4379,1.0613,1.0613,-0.4104615484566614
-23.6806,19.5023,1.0416,1.0416,-0.18282950544095514
-23.7451,19.5023,1.0662,1.0662,-0.022917982985502475
-23.8096,19.5668,1.0695,1.0695,0.2032169530308874
-23.874,19.6312,1.0662,1.0662,0.4310601865695682
-23.9385,19.6957,1.0613,1.0613,0.5054777034878419
-24.0029,19.7602,1.0416,1.0416,0.3450086691518356
-24.0674,19.7602,1.0662,1.0662,0.23183797575874332
-24.1319,19.8246,1.0662,1.0662,0.07319798189370012
-24.1963,19.8891,1.0662,1.0662,-0.08475861987919807
-24.2608,19.9535,1.0662,1.0662,-0.1274021230412192
-24.3252,20.018,1.0613,1.0613,-0.08544483868813979
-24.3897,20.0825,1.0416,1.0416,-0.04326929779914628
-24.4542,20.0825,1.0662,1.0662,-0.013393597413631065
-24.5186,20.1469,1.0695,1.0695,0.028805687304154507
-24.5831,20.2114,1.0662,1.0662,0.032291819360392875
-24.6475,20.2758,1.0613,1.0613,0.023384313109543635
-24.712,20.3403,1.0416,1.0416,0.014471691959867736
-24.7765,20.3403,1.0662,1.0662,0.008173212483767962
-24.8409,20.4048,1.0662,1.0662,-0.0007246034066614754
-24.9054,20.4692,1.0662,1.0662,-0.008598320918708647
-24.9698,20.5337,1.0662,1.0662,-0.01640683269764887
-25.0343,20.5981,1.0613,1.0613,-0.024221250661098266
-25.0988,20.6626,1.0416,1.0416,-0.032050110734073635
-25.1632,20.6626,1.0662,1.0662,-0.031874125337688346
-25.2277,20.7271,1.0662,1.0662,0.009551404731758332
-25.2921,20.7915,1.0662,1.0662,0.050897148483914544
-25.3566,20.856,1.0613,1.0613,0.0922122515588402
-25.4211,20.9204,1.0416,1.0416,0.13328929831190153
-25.4855,20.9204,1.0613,1.0613,0.1034598699682678
-25.55,20.9849,1.0662,1.0662,-0.05417732870930346
-25.6144,21.0494,1.0662,1.0662,-0.21220308516732325
-25.6789,21.1138,1.0662,1.0662,-0.37167750714098297
-25.7434,21.1783,1.0613,1.0613,-0.5316680075706914
-25.8078,21.2427,1.0416,1.0416,-0.3927074848855546
-25.8723,21.2427,1.0662,1.0662,-0.23162499298992015
-25.9367,21.3072,1.0662,1.0662,-0.005855248151352847
-26.0012,21.3717,1.0662,1.0662,0.22001406946492322
-26.0657,21.4361,1.0662,1.0662,0.447831181122
-26.1301,21.5006,1.0613,1.0613,0.4922852150020651
-26.1946,21.565,1.0416,1.0416,0.33238029459959934
-26.259,21.565,1.0662,1.0662,0.21987857088801044
-26.3235,21.6295,1.0695,1.0695,0.06178929238787386
-26.388,21.694,1.0662,1.0662,-0.09572320461121171
-26.4524,21.7584,1.0613,1.0613,-0.12290754358263012
-26.5169,21.8229,1.0416,1.0416,-0.08091407509052831
-26.5813,21.8229,1.0662,1.0662,-0.05115368939666981
