# x_m,y_m,w_tr_right_m,w_tr_left_m
17.3878,4.9066,0.8790,0.8790
17.4458,4.9645,0.9034,0.9034
17.5038,4.9645,0.8790,0.8790
17.5617,5.0225,0.9049,0.9049
17.6197,5.0225,0.8790,0.8790
17.6776,5.0804,0.9049,0.9049
17.7356,5.0804,0.8790,0.8790
17.7936,5.1384,0.9049,0.9049
17.8515,5.1384,0.8790,0.8790
17.9095,5.1964,0.9049,0.9049
17.9674,5.1964,0.8790,0.8790
18.0254,5.2543,0.9049,0.9049
18.0834,5.2543,0.8790,0.8790
18.1413,5.3123,0.9049,0.9049
18.1993,5.3123,0.8790,0.8790
18.2572,5.3702,0.9049,0.9049
18.3152,5.3702,0.8790,0.8790
18.3732,5.4282,0.9049,0.9049
18.4311,5.4282,0.8790,0.8790
18.4891,5.4862,0.9049,0.9049
18.5470,5.4862,0.8790,0.8790
18.6050,5.5441,0.9049,0.9049
18.6630,5.6021,0.8790,0.8790
18.7209,5.6021,0.9034,0.9034
18.7789,5.6600,0.8790,0.8790
18.8368,5.6600,0.8836,0.8836
18.8948,5.7180,0.8790,0.8790
18.9528,5.7180,0.8790,0.8790
19.0107,5.7760,0.8790,0.8790
19.0687,5.7760,0.8790,0.8790
19.1266,5.8339,0.8790,0.8790
19.1846,5.8339,0.8790,0.8790
19.2426,5.8919,0.8790,0.8790
19.3005,5.8919,0.8790,0.8790
19.3585,5.9498,0.8836,0.8836
19.4164,5.9498,0.8790,0.8790
19.4744,6.0078,0.9034,0.9034
19.5324,6.0078,0.8681,0.8681
19.5903,6.0658,0.8836,0.8836
19.6483,6.1237,0.8790,0.8790
19.7062,6.1237,0.8790,0.8790
19.7642,6.1817,0.8790,0.8790
19.8222,6.1817,0.8790,0.8790
19.8801,6.2396,0.8836,0.8836
19.9381,6.2396,0.8790,0.8790
19.9960,6.2976,0.9034,0.9034
20.0540,6.2976,0.8681,0.8681
20.1120,6.3556,0.8836,0.8836
20.1699,6.4135,0.8836,0.8836
20.2279,6.4135,0.8790,0.8790
20.2858,6.4715,0.9034,0.9034
20.3438,6.4715,0.8681,0.8681
20.4018,6.5294,0.8836,0.8836
20.4597,6.5874,0.8836,0.8836
20.5177,6.5874,0.8790,0.8790
20.5756,6.6454,0.9034,0.9034
20.6336,6.6454,0.8681,0.8681
20.6916,6.7033,0.8836,0.8836
20.7495,6.7613,0.8836,0.8836
20.8075,6.7613,0.8681,0.8681
20.8654,6.8192,0.8836,0.8836
20.9234,6.8192,0.8540,0.8540
20.9814,6.8772,0.8790,0.8790
21.0393,6.9352,0.8836,0.8836
21.0973,6.9352,0.8681,0.8681
21.1552,6.9931,0.8836,0.8836
21.2132,7.0511,0.8836,0.8836
21.2712,7.0511,0.8681,0.8681
21.3291,7.1090,0.8836,0.8836
21.3871,7.1670,0.8836,0.8836
21.4450,7.1670,0.8681,0.8681
21.5030,7.2250,0.8836,0.8836
21.5610,7.2829,0.8836,0.8836
21.6189,7.2829,0.8681,0.8681
21.6769,7.3409,0.8836,0.8836
21.7348,7.3988,0.8836,0.8836
21.7928,7.3988,0.8681,0.8681
21.8508,7.4568,0.8836,0.8836
21.9087,7.5148,0.8973,0.8973
21.9667,7.5727,0.8836,0.8836
22.0246,7.5727,0.8836,0.8836
22.0826,7.6307,0.8973,0.8973
22.1406,7.6886,0.8836,0.8836
22.1985,7.6886,0.8681,0.8681
22.2565,7.7466,0.8836,0.8836
22.3144,7.8046,0.8836,0.8836
22.3724,7.8046,0.8681,0.8681
22.4304,7.8625,0.8836,0.8836
22.4883,7.9205,0.8973,0.8973
22.5463,7.9784,0.8973,0.8973
22.6042,8.0364,0.8836,0.8836
22.6622,8.0364,0.8836,0.8836
22.7202,8.0944,0.8973,0.8973
22.7781,8.1523,0.8973,0.8973
22.8361,8.2103,0.8973,0.8973
22.8940,8.2682,0.8973,0.8973
22.9520,8.3262,0.8973,0.8973
23.0100,8.3842,0.8973,0.8973
23.0679,8.4421,0.8973,0.8973
23.1259,8.5001,0.8973,0.8973
23.1838,8.5580,0.8973,0.8973
23.2418,8.6160,0.8973,0.8973
23.2998,8.6740,0.8973,0.8973
23.3577,8.7319,0.8973,0.8973
23.4157,8.7899,0.8973,0.8973
23.4157,8.8478,0.8681,0.8681
23.4736,8.9058,0.8836,0.8836
23.5316,8.9638,0.9034,0.9034
23.5316,9.0217,0.8681,0.8681
23.5896,9.0797,0.8836,0.8836
23.5896,9.1376,0.8540,0.8540
23.5896,9.1956,0.8268,0.8268
23.5896,9.2536,0.8022,0.8022
23.6475,9.3115,0.8268,0.8268
23.6475,9.3695,0.8022,0.8022
23.6475,9.4274,0.7804,0.7804
23.6475,9.4854,0.7616,0.7616
23.7055,9.5434,0.8022,0.8022
23.7055,9.6013,0.7905,0.7905
23.7055,9.6593,0.7821,0.7821
23.7055,9.7172,0.7770,0.7770
23.7055,9.7752,0.7753,0.7753
23.7055,9.8332,0.7753,0.7753
23.7634,9.8911,0.8333,0.8333
23.7634,9.9491,0.8333,0.8333
23.7634,10.0070,0.8333,0.8333
23.7634,10.0650,0.8333,0.8333
23.7634,10.1230,0.8333,0.8333
23.7055,10.1809,0.7753,0.7753
23.7055,10.2389,0.7770,0.7770
23.7055,10.2968,0.7821,0.7821
23.7055,10.3548,0.7905,0.7905
23.7055,10.4128,0.8022,0.8022
23.7055,10.4707,0.8171,0.8171
23.7055,10.5287,0.8349,0.8349
23.7055,10.5866,0.8477,0.8477
23.6475,10.6446,0.8022,0.8022
23.6475,10.7026,0.8171,0.8171
23.6475,10.7605,0.8349,0.8349
23.6475,10.8185,0.8556,0.8556
23.6475,10.8764,0.8728,0.8728
23.6475,10.9344,0.8897,0.8897
23.6475,10.9924,0.8897,0.8897
23.5896,11.0503,0.8587,0.8587
23.5896,11.1083,0.8728,0.8728
23.5896,11.1662,0.8897,0.8897
23.5896,11.2242,0.8728,0.8728
23.5316,11.2822,0.8728,0.8728
23.5316,11.3401,0.8897,0.8897
23.5316,11.3981,0.8728,0.8728
23.4736,11.4560,0.8728,0.8728
23.4736,11.5140,0.8897,0.8897
23.4736,11.5720,0.8897,0.8897
23.4736,11.6299,0.8728,0.8728
23.4157,11.6879,0.8728,0.8728
23.4157,11.7458,0.8897,0.8897
23.4157,11.8038,0.8728,0.8728
23.3577,11.8618,0.8728,0.8728
23.3577,11.9197,0.8897,0.8897
23.3577,11.9777,0.8728,0.8728
23.2998,12.0356,0.8728,0.8728
23.2998,12.0936,0.8897,0.8897
23.2998,12.1516,0.8897,0.8897
23.2998,12.2095,0.8728,0.8728
23.2418,12.2675,0.8728,0.8728
23.2418,12.3254,0.8897,0.8897
23.2418,12.3834,0.8728,0.8728
23.1838,12.4414,0.8728,0.8728
23.1838,12.4993,0.8897,0.8897
23.1838,12.5573,0.8728,0.8728
23.1259,12.6152,0.8728,0.8728
23.1259,12.6732,0.8897,0.8897
23.1259,12.7312,0.8897,0.8897
23.1259,12.7891,0.8728,0.8728
23.0679,12.8471,0.8728,0.8728
23.0679,12.9050,0.8897,0.8897
23.0679,12.9630,0.8728,0.8728
23.0100,13.0210,0.8728,0.8728
23.0100,13.0789,0.8897,0.8897
23.0100,13.1369,0.8897,0.8897
22.9520,13.1948,0.8587,0.8587
22.9520,13.2528,0.8728,0.8728
22.9520,13.3108,0.8897,0.8897
22.9520,13.3687,0.8728,0.8728
22.8940,13.4267,0.8728,0.8728
22.8940,13.4846,0.8897,0.8897
22.8940,13.5426,0.8897,0.8897
22.8361,13.6006,0.8587,0.8587
22.8361,13.6585,0.8728,0.8728
22.8361,13.7165,0.8897,0.8897
22.8361,13.7744,0.8728,0.8728
22.7781,13.8324,0.8728,0.8728
22.7781,13.8904,0.8897,0.8897
22.7781,13.9483,0.8897,0.8897
22.7202,14.0063,0.8587,0.8587
22.7202,14.0642,0.8728,0.8728
22.7202,14.1222,0.8897,0.8897
22.7202,14.1802,0.8728,0.8728
22.6622,14.2381,0.8728,0.8728
22.6622,14.2961,0.8897,0.8897
22.6622,14.3540,0.8897,0.8897
22.6042,14.4120,0.8587,0.8587
22.6042,14.4700,0.8728,0.8728
22.6042,14.5279,0.8897,0.8897
22.6042,14.5859,0.8728,0.8728
22.5463,14.6438,0.8728,0.8728
22.5463,14.7018,0.8897,0.8897
22.5463,14.7598,0.8897,0.8897
22.4883,14.8177,0.8728,0.8728
22.4883,14.8757,0.8897,0.8897
22.4883,14.9336,0.8897,0.8897
22.4883,14.9916,0.8728,0.8728
22.4304,15.0496,0.8728,0.8728
22.4304,15.1075,0.8897,0.8897
22.4304,15.1655,0.8728,0.8728
22.3724,15.2234,0.8728,0.8728
22.3724,15.2814,0.8897,0.8897
22.3724,15.3394,0.8897,0.8897
22.3144,15.3973,0.8587,0.8587
22.3144,15.4553,0.8728,0.8728
22.3144,15.5132,0.8897,0.8897
22.3144,15.5712,0.8728,0.8728
22.2565,15.6292,0.8728,0.8728
22.2565,15.6871,0.8897,0.8897
22.2565,15.7451,0.8897,0.8897
22.1985,15.8030,0.8587,0.8587
22.1985,15.8610,0.8728,0.8728
22.1985,15.9190,0.8897,0.8897
22.1985,15.9769,0.8728,0.8728
22.1406,16.0349,0.8728,0.8728
22.1406,16.0928,0.8897,0.8897
22.1406,16.1508,0.8897,0.8897
22.0826,16.2088,0.8587,0.8587
22.0826,16.2667,0.8728,0.8728
22.0826,16.3247,0.8897,0.8897
22.0826,16.3826,0.8728,0.8728
22.0246,16.4406,0.8728,0.8728
22.0246,16.4986,0.8897,0.8897
22.0246,16.5565,0.8728,0.8728
21.9667,16.6145,0.8728,0.8728
21.9667,16.6724,0.8897,0.8897
21.9667,16.7304,0.8897,0.8897
21.9667,16.7884,0.8728,0.8728
21.9087,16.8463,0.8728,0.8728
21.9087,16.9043,0.8897,0.8897
21.9087,16.9622,0.8728,0.8728
21.8508,17.0202,0.8728,0.8728
21.8508,17.0782,0.8897,0.8897
21.8508,17.1361,0.8897,0.8897
21.7928,17.1941,0.8728,0.8728
21.7928,17.2520,0.8897,0.8897
21.7928,17.3100,0.8897,0.8897
21.7348,17.3680,0.8587,0.8587
21.7348,17.4259,0.8728,0.8728
21.7348,17.4839,0.8897,0.8897
21.7348,17.5418,0.8728,0.8728
21.6769,17.5998,0.8728,0.8728
21.6769,17.6578,0.8897,0.8897
21.6769,17.7157,0.8728,0.8728
21.6189,17.7737,0.8728,0.8728
21.6189,17.8316,0.8897,0.8897
21.6189,17.8896,0.8728,0.8728
21.5610,17.9476,0.8728,0.8728
21.5610,18.0055,0.8897,0.8897
21.5610,18.0635,0.8897,0.8897
21.5030,18.1214,0.8728,0.8728
21.5030,18.1794,0.8897,0.8897
21.5030,18.2374,0.8897,0.8897
21.5030,18.2953,0.8728,0.8728
21.4450,18.3533,0.8728,0.8728
21.4450,18.4112,0.8897,0.8897
21.4450,18.4692,0.8728,0.8728
21.3871,18.5272,0.8728,0.8728
21.3871,18.5851,0.8897,0.8897
21.3871,18.6431,0.8728,0.8728
21.3291,18.7010,0.8728,0.8728
21.3291,18.7590,0.8897,0.8897
21.3291,18.8170,0.8897,0.8897
21.3291,18.8749,0.8728,0.8728
21.2712,18.9329,0.8728,0.8728
21.2712,18.9908,0.8897,0.8897
21.2712,19.0488,0.8728,0.8728
21.2132,19.1068,0.8728,0.8728
21.2132,19.1647,0.8897,0.8897
21.2132,19.2227,0.8728,0.8728
21.1552,19.2806,0.8728,0.8728
21.1552,19.3386,0.8897,0.8897
21.1552,19.3966,0.8897,0.8897
21.1552,19.4545,0.8728,0.8728
21.0973,19.5125,0.8728,0.8728
21.0973,19.5704,0.8897,0.8897
21.0973,19.6284,0.8728,0.8728
21.0393,19.6864,0.8728,0.8728
21.0393,19.7443,0.8897,0.8897
21.0393,19.8023,0.8897,0.8897
21.0393,19.8602,0.8728,0.8728
20.9814,19.9182,0.8728,0.8728
20.9814,19.9762,0.8897,0.8897
20.9814,20.0341,0.8728,0.8728
20.9234,20.0921,0.8728,0.8728
20.9234,20.1500,0.8897,0.8897
20.9234,20.2080,0.8897,0.8897
20.9234,20.2660,0.8728,0.8728
20.8654,20.3239,0.8728,0.8728
20.8654,20.3819,0.8897,0.8897
20.8654,20.4398,0.8897,0.8897
20.8654,20.4978,0.8728,0.8728
20.8075,20.5558,0.8728,0.8728
20.8075,20.6137,0.8897,0.8897
20.8075,20.6717,0.8728,0.8728
20.7495,20.7296,0.8728,0.8728
20.7495,20.7876,0.8897,0.8897
20.7495,20.8456,0.8897,0.8897
20.6916,20.9035,0.8587,0.8587
20.6916,20.9615,0.8728,0.8728
20.6916,21.0194,0.8897,0.8897
20.6916,21.0774,0.8897,0.8897
20.6336,21.1354,0.8587,0.8587
20.6336,21.1933,0.8728,0.8728
20.6336,21.2513,0.8897,0.8897
20.5756,21.3092,0.8556,0.8556
20.5756,21.3672,0.8728,0.8728
20.5756,21.4252,0.8897,0.8897
20.5177,21.4831,0.8556,0.8556
20.5177,21.5411,0.8728,0.8728
20.5177,21.5990,0.8897,0.8897
20.4597,21.6570,0.8556,0.8556
20.4597,21.7150,0.8728,0.8728
20.4597,21.7729,0.8897,0.8897
20.4018,21.8309,0.8556,0.8556
20.4018,21.8888,0.8728,0.8728
20.3438,21.9468,0.8349,0.8349
20.3438,22.0048,0.8556,0.8556
20.3438,22.0627,0.8790,0.8790
20.2858,22.1207,0.8540,0.8540
20.2858,22.1786,0.8728,0.8728
20.2858,22.2366,0.8897,0.8897
20.2279,22.2946,0.8556,0.8556
20.2279,22.3525,0.8790,0.8790
20.1699,22.4105,0.8540,0.8540
20.1699,22.4684,0.8790,0.8790
20.1120,22.5264,0.8540,0.8540
20.1120,22.5844,0.8790,0.8790
20.1120,22.6423,0.8790,0.8790
20.0540,22.7003,0.8790,0.8790
19.9960,22.7582,0.8540,0.8540
19.9960,22.8162,0.8836,0.8836
19.9381,22.8742,0.8681,0.8681
19.9381,22.9321,0.8836,0.8836
19.8801,22.9901,0.8790,0.8790
19.8801,23.0480,0.8790,0.8790
19.8222,23.1060,0.8836,0.8836
19.7642,23.1640,0.8681,0.8681
19.7062,23.2219,0.8587,0.8587
19.7062,23.2799,0.8973,0.8973
19.6483,23.3378,0.8836,0.8836
19.6483,23.3958,0.8681,0.8681
19.5903,23.4538,0.8836,0.8836
19.5324,23.5117,0.8973,0.8973
19.4744,23.5697,0.8973,0.8973
19.4744,23.6276,0.8681,0.8681
19.4164,23.6856,0.8836,0.8836
19.3585,23.7436,0.8973,0.8973
19.3005,23.8015,0.8973,0.8973
19.2426,23.8595,0.8973,0.8973
19.1846,23.9174,0.8973,0.8973
19.1266,23.9754,0.8973,0.8973
19.0687,24.0334,0.8973,0.8973
19.0107,24.0913,0.8973,0.8973
18.9528,24.1493,0.8973,0.8973
18.8948,24.2072,0.8836,0.8836
18.8368,24.2652,0.8681,0.8681
18.7789,24.2652,0.8836,0.8836
18.7209,24.3232,0.8973,0.8973
18.6630,24.3811,0.8973,0.8973
18.6050,24.4391,0.8836,0.8836
18.5470,24.4970,0.8681,0.8681
18.4891,24.4970,0.8836,0.8836
18.4311,24.5550,0.8836,0.8836
18.3732,24.5550,0.8681,0.8681
18.3152,24.6130,0.8836,0.8836
18.2572,24.6709,0.8790,0.8790
18.1993,24.6709,0.8790,0.8790
18.1413,24.7289,0.8836,0.8836
18.0834,24.7289,0.8681,0.8681
18.0254,24.7868,0.8836,0.8836
17.9674,24.7868,0.8540,0.8540
17.9095,24.8448,0.8790,0.8790
17.8515,24.8448,0.8540,0.8540
17.7936,24.9028,0.8790,0.8790
17.7356,24.9028,0.8540,0.8540
17.6776,24.9607,0.8790,0.8790
17.6197,24.9607,0.8556,0.8556
17.5617,25.0187,0.8897,0.8897
17.5038,25.0187,0.8728,0.8728
17.4458,25.0187,0.8540,0.8540
17.3878,25.0766,0.8790,0.8790
17.3299,25.0766,0.8556,0.8556
17.2719,25.0766,0.8349,0.8349
17.2140,25.1346,0.8728,0.8728
17.1560,25.1346,0.8556,0.8556
17.0980,25.1346,0.8349,0.8349
17.0401,25.1926,0.8728,0.8728
16.9821,25.1926,0.8556,0.8556
16.9242,25.2505,0.8897,0.8897
16.8662,25.2505,0.8728,0.8728
16.8082,25.2505,0.8587,0.8587
16.7503,25.2505,0.8477,0.8477
16.6923,25.2505,0.8349,0.8349
16.6344,25.2505,0.8171,0.8171
16.5764,25.3085,0.8587,0.8587
16.5184,25.3085,0.8477,0.8477
16.4605,25.3085,0.8349,0.8349
16.4025,25.3085,0.8171,0.8171
16.3446,25.3664,0.8587,0.8587
16.2866,25.3664,0.8477,0.8477
16.2286,25.3664,0.8397,0.8397
16.1707,25.3664,0.8349,0.8349
16.1127,25.3664,0.8333,0.8333
16.0548,25.3664,0.8333,0.8333
15.9968,25.3664,0.8171,0.8171
15.9388,25.3664,0.8022,0.8022
15.8809,25.4244,0.8477,0.8477
15.8229,25.4244,0.8397,0.8397
15.7650,25.4244,0.8349,0.8349
15.7070,25.4244,0.8333,0.8333
15.6490,25.4244,0.8333,0.8333
15.5911,25.4244,0.8333,0.8333
15.5331,25.4244,0.8333,0.8333
15.4752,25.4244,0.8333,0.8333
15.4172,25.4244,0.8333,0.8333
15.3592,25.4244,0.8333,0.8333
15.3013,25.4244,0.8333,0.8333
15.2433,25.4244,0.8333,0.8333
15.1854,25.4824,0.8912,0.8912
15.1274,25.4824,0.8912,0.8912
15.0694,25.4824,0.8912,0.8912
15.0115,25.4824,0.8912,0.8912
14.9535,25.4824,0.8912,0.8912
14.8956,25.4824,0.8912,0.8912
14.8376,25.4824,0.8912,0.8912
14.7796,25.4824,0.8912,0.8912
14.7217,25.4824,0.8912,0.8912
14.6637,25.4824,0.8912,0.8912
14.6058,25.4824,0.8912,0.8912
14.5478,25.4824,0.8912,0.8912
14.4898,25.4824,0.8912,0.8912
14.4319,25.4824,0.8912,0.8912
14.3739,25.4824,0.8912,0.8912
14.3160,25.4824,0.8912,0.8912
14.2580,25.4824,0.8912,0.8912
14.2000,25.4824,0.8912,0.8912
14.1421,25.4824,0.8912,0.8912
14.0841,25.4824,0.8912,0.8912
14.0262,25.4824,0.8912,0.8912
13.9682,25.4824,0.8912,0.8912
13.9102,25.4824,0.8912,0.8912
13.8523,25.4824,0.8912,0.8912
13.7943,25.4824,0.8912,0.8912
13.7364,25.4824,0.8912,0.8912
13.6784,25.4824,0.8912,0.8912
13.6204,25.4824,0.8912,0.8912
13.5625,25.4824,0.8912,0.8912
13.5045,25.4824,0.8912,0.8912
13.4466,25.4824,0.8912,0.8912
13.3886,25.4824,0.8912,0.8912
13.3306,25.4824,0.8912,0.8912
13.2727,25.4824,0.8912,0.8912
13.2147,25.4824,0.8912,0.8912
13.1568,25.4244,0.8897,0.8897
13.0988,25.4244,0.8912,0.8912
13.0408,25.4244,0.8912,0.8912
12.9829,25.4244,0.8912,0.8912
12.9249,25.4244,0.8912,0.8912
12.8670,25.4244,0.8912,0.8912
12.8090,25.4244,0.8912,0.8912
12.7510,25.4244,0.8912,0.8912
12.6931,25.4244,0.8912,0.8912
12.6351,25.4244,0.8912,0.8912
12.5772,25.4244,0.8912,0.8912
12.5192,25.4244,0.8912,0.8912
12.4612,25.4244,0.8912,0.8912
12.4033,25.4244,0.8912,0.8912
12.3453,25.4244,0.8912,0.8912
12.2874,25.4244,0.8912,0.8912
12.2294,25.4244,0.8912,0.8912
12.1714,25.4244,0.8912,0.8912
12.1135,25.4244,0.8912,0.8912
12.0555,25.4244,0.8912,0.8912
11.9976,25.4244,0.8912,0.8912
11.9396,25.4244,0.8912,0.8912
11.8816,25.4244,0.8912,0.8912
11.8237,25.4244,0.8912,0.8912
11.7657,25.4244,0.8912,0.8912
11.7078,25.4244,0.8912,0.8912
11.6498,25.4244,0.8912,0.8912
11.5918,25.4244,0.8912,0.8912
11.5339,25.4244,0.8912,0.8912
11.4759,25.4244,0.8912,0.8912
11.4180,25.4244,0.8912,0.8912
11.3600,25.4244,0.8912,0.8912
11.3020,25.4244,0.8912,0.8912
11.2441,25.4244,0.8912,0.8912
11.1861,25.4244,0.8912,0.8912
11.1282,25.4244,0.8912,0.8912
11.0702,25.4244,0.8912,0.8912
11.0122,25.4244,0.8912,0.8912
10.9543,25.4244,0.8912,0.8912
10.8963,25.4244,0.8912,0.8912
10.8384,25.4244,0.8912,0.8912
10.7804,25.4244,0.8912,0.8912
10.7224,25.4244,0.8912,0.8912
10.6645,25.4244,0.8912,0.8912
10.6065,25.4244,0.8912,0.8912
10.5486,25.4244,0.8912,0.8912
10.4906,25.3664,0.8912,0.8912
10.4326,25.3664,0.8912,0.8912
10.3747,25.3664,0.8912,0.8912
10.3167,25.3664,0.8912,0.8912
10.2588,25.3664,0.8912,0.8912
10.2008,25.3664,0.8912,0.8912
10.1428,25.3664,0.8912,0.8912
10.0849,25.3664,0.8912,0.8912
10.0269,25.3664,0.8912,0.8912
9.9690,25.3664,0.8912,0.8912
9.9110,25.3664,0.8912,0.8912
9.8530,25.3664,0.8912,0.8912
9.7951,25.3664,0.8912,0.8912
9.7371,25.3664,0.8912,0.8912
9.6792,25.3664,0.8912,0.8912
9.6212,25.3664,0.8912,0.8912
9.5632,25.3664,0.8912,0.8912
9.5053,25.3664,0.8912,0.8912
9.4473,25.3664,0.8912,0.8912
9.3894,25.3664,0.8912,0.8912
9.3314,25.3664,0.8912,0.8912
9.2734,25.3664,0.8912,0.8912
9.2155,25.3664,0.8912,0.8912
9.1575,25.3664,0.8912,0.8912
9.0996,25.3664,0.8912,0.8912
9.0416,25.3664,0.8912,0.8912
8.9836,25.3664,0.8912,0.8912
8.9257,25.3664,0.8912,0.8912
8.8677,25.3664,0.8912,0.8912
8.8098,25.3664,0.8912,0.8912
8.7518,25.3664,0.8912,0.8912
8.6938,25.3664,0.8912,0.8912
8.6359,25.3664,0.8912,0.8912
8.5779,25.3664,0.8912,0.8912
8.5200,25.3664,0.8912,0.8912
8.4620,25.3664,0.8912,0.8912
8.4040,25.3664,0.8912,0.8912
8.3461,25.3664,0.8912,0.8912
8.2881,25.3664,0.8912,0.8912
8.2302,25.3664,0.8912,0.8912
8.1722,25.3664,0.8912,0.8912
8.1142,25.3664,0.8912,0.8912
8.0563,25.3664,0.8912,0.8912
7.9983,25.3664,0.8912,0.8912
7.9404,25.3664,0.8912,0.8912
7.8824,25.3664,0.8912,0.8912
7.8244,25.3664,0.8912,0.8912
7.7665,25.3664,0.8912,0.8912
7.7085,25.3085,0.8912,0.8912
7.6506,25.3085,0.8912,0.8912
7.5926,25.3085,0.8912,0.8912
7.5346,25.3085,0.8912,0.8912
7.4767,25.3085,0.8912,0.8912
7.4187,25.3085,0.8912,0.8912
7.3608,25.3085,0.8912,0.8912
7.3028,25.3085,0.8912,0.8912
7.2448,25.3085,0.8912,0.8912
7.1869,25.3085,0.8912,0.8912
7.1289,25.3085,0.8912,0.8912
7.0710,25.3085,0.8912,0.8912
7.0130,25.3085,0.8912,0.8912
6.9550,25.3085,0.8912,0.8912
6.8971,25.3085,0.8912,0.8912
6.8391,25.3085,0.8912,0.8912
6.7812,25.3085,0.8912,0.8912
6.7232,25.3085,0.8912,0.8912
6.6652,25.3085,0.8912,0.8912
6.6073,25.3085,0.8912,0.8912
6.5493,25.3085,0.8912,0.8912
6.4914,25.3085,0.8912,0.8912
6.4334,25.3085,0.8912,0.8912
6.3754,25.3085,0.8912,0.8912
6.3175,25.3085,0.8912,0.8912
6.2595,25.3085,0.8912,0.8912
6.2016,25.3085,0.8912,0.8912
6.1436,25.3085,0.8912,0.8912
6.0856,25.3085,0.8912,0.8912
6.0277,25.3085,0.8912,0.8912
5.9697,25.3085,0.8912,0.8912
5.9118,25.3085,0.8912,0.8912
5.8538,25.3085,0.8912,0.8912
5.7958,25.3085,0.8912,0.8912
5.7379,25.3085,0.8912,0.8912
5.6799,25.3085,0.8912,0.8912
5.6220,25.3085,0.8912,0.8912
5.5640,25.3085,0.8912,0.8912
5.5060,25.3085,0.8912,0.8912
5.4481,25.3085,0.8912,0.8912
5.3901,25.3085,0.8912,0.8912
5.3322,25.2505,0.8912,0.8912
5.2742,25.2505,0.8912,0.8912
5.2162,25.2505,0.8912,0.8912
5.1583,25.2505,0.8912,0.8912
5.1003,25.2505,0.8912,0.8912
5.0424,25.2505,0.8912,0.8912
4.9844,25.2505,0.8912,0.8912
4.9264,25.2505,0.8912,0.8912
4.8685,25.2505,0.8912,0.8912
4.8105,25.2505,0.8912,0.8912
4.7526,25.2505,0.8912,0.8912
4.6946,25.2505,0.8912,0.8912
4.6366,25.2505,0.8912,0.8912
4.5787,25.2505,0.8912,0.8912
4.5207,25.2505,0.8912,0.8912
4.4628,25.2505,0.8912,0.8912
4.4048,25.2505,0.8912,0.8912
4.3468,25.2505,0.8912,0.8912
4.2889,25.2505,0.8912,0.8912
4.2309,25.2505,0.8912,0.8912
4.1730,25.2505,0.8912,0.8912
4.1150,25.2505,0.8912,0.8912
4.0570,25.2505,0.8912,0.8912
3.9991,25.2505,0.8912,0.8912
3.9411,25.2505,0.8912,0.8912
3.8832,25.2505,0.8912,0.8912
3.8252,25.2505,0.8912,0.8912
3.7672,25.2505,0.8912,0.8912
3.7093,25.2505,0.8912,0.8912
3.6513,25.2505,0.8912,0.8912
3.5934,25.2505,0.8912,0.8912
3.5354,25.2505,0.8912,0.8912
3.4774,25.2505,0.8912,0.8912
3.4195,25.2505,0.8912,0.8912
3.3615,25.2505,0.8912,0.8912
3.3036,25.2505,0.8912,0.8912
3.2456,25.2505,0.8912,0.8912
3.1876,25.2505,0.8912,0.8912
3.1297,25.2505,0.8912,0.8912
3.0717,25.2505,0.8912,0.8912
3.0138,25.2505,0.8912,0.8912
2.9558,25.1926,0.8912,0.8912
2.8978,25.1926,0.8912,0.8912
2.8399,25.1926,0.8912,0.8912
2.7819,25.1926,0.8912,0.8912
2.7240,25.1926,0.8912,0.8912
2.6660,25.1926,0.8912,0.8912
2.6080,25.1926,0.8912,0.8912
2.5501,25.1926,0.8912,0.8912
2.4921,25.1926,0.8912,0.8912
2.4342,25.1926,0.8912,0.8912
2.3762,25.1926,0.8912,0.8912
2.3182,25.1926,0.8912,0.8912
2.2603,25.1926,0.8912,0.8912
2.2023,25.1926,0.8912,0.8912
2.1444,25.1926,0.8912,0.8912
2.0864,25.1926,0.8912,0.8912
2.0284,25.1926,0.8912,0.8912
1.9705,25.1926,0.8912,0.8912
1.9125,25.1926,0.8912,0.8912
1.8546,25.1926,0.8912,0.8912
1.7966,25.1926,0.8912,0.8912
1.7386,25.1926,0.8912,0.8912
1.6807,25.1926,0.8912,0.8912
1.6227,25.1926,0.8912,0.8912
1.5648,25.1926,0.8912,0.8912
1.5068,25.1926,0.8912,0.8912
1.4488,25.1926,0.8912,0.8912
1.3909,25.1926,0.8912,0.8912
1.3329,25.1926,0.8912,0.8912
1.2750,25.1926,0.8912,0.8912
1.2170,25.1926,0.8912,0.8912
1.1590,25.1926,0.8912,0.8912
1.1011,25.1926,0.8912,0.8912
1.0431,25.1926,0.8912,0.8912
0.9852,25.1926,0.8912,0.8912
0.9272,25.1926,0.8912,0.8912
0.8692,25.1926,0.8912,0.8912
0.8113,25.1926,0.8912,0.8912
0.7533,25.1926,0.8912,0.8912
0.6954,25.1926,0.8912,0.8912
0.6374,25.1346,0.8912,0.8912
0.5794,25.1346,0.8912,0.8912
0.5215,25.1346,0.8912,0.8912
0.4635,25.1346,0.8912,0.8912
0.4056,25.1346,0.8912,0.8912
0.3476,25.1346,0.8912,0.8912
0.2896,25.1346,0.8912,0.8912
0.2317,25.1346,0.8912,0.8912
0.1737,25.1346,0.8912,0.8912
0.1158,25.1346,0.8912,0.8912
0.0578,25.1346,0.8912,0.8912
-0.0002,25.1346,0.8912,0.8912
-0.0581,25.1346,0.8912,0.8912
